event_id,user_id,account_id,event_date,feature_area,event_type,success,platform,session_minutes
evt_004358,usr_ebcf8cdb,acct_brightline,2026-05-30,threaded_replies,feature_use,true,desktop,4
evt_004359,usr_ebcf8cdb,acct_brightline,2026-05-30,boards,feature_use,true,desktop,12
evt_004360,usr_5d55bd75,acct_brightline,2026-05-30,threaded_replies,feature_use,true,web,21
evt_004361,usr_f4788c00,acct_riverstone,2026-05-30,boards,feature_use,true,web,43
evt_004362,usr_f4788c00,acct_riverstone,2026-05-30,boards,feature_use,true,web,4
evt_004363,usr_f4788c00,acct_riverstone,2026-05-30,integrations,feature_use,true,web,42
evt_004364,usr_c3000fba,acct_atlas,2026-05-30,calls,feature_use,true,web,34
evt_004365,usr_c3000fba,acct_atlas,2026-05-30,threaded_replies,feature_use,false,web,23
evt_004366,usr_c3000fba,acct_atlas,2026-05-30,search,feature_use,true,desktop,23
evt_004367,usr_33a8ab54,acct_atlas,2026-05-30,admin_permissions,feature_use,true,desktop,32
evt_004368,usr_33a8ab54,acct_atlas,2026-05-30,calls,feature_use,false,desktop,26
evt_004369,usr_895c1718,acct_atlas,2026-05-30,search,feature_use,true,web,45
evt_004370,usr_895c1718,acct_atlas,2026-05-30,calls,feature_use,true,mobile,7
evt_004371,usr_383d2569,acct_horizon,2026-05-30,threaded_replies,feature_use,true,desktop,23
evt_004372,usr_b66322f2,acct_clearpath,2026-05-30,integrations,feature_use,true,web,12
evt_004373,usr_b66322f2,acct_clearpath,2026-05-30,mobile_notifications,feature_use,true,mobile,42
evt_004374,usr_b66322f2,acct_clearpath,2026-05-30,integrations,feature_use,true,web,29
evt_004375,usr_de9d8bf4,acct_sterling,2026-05-30,boards,feature_use,true,web,24
evt_004376,usr_ab346899,acct_sterling,2026-05-30,integrations,feature_use,false,mobile,11
evt_004377,usr_ab346899,acct_sterling,2026-05-30,integrations,feature_use,false,web,18
evt_004378,usr_ab346899,acct_sterling,2026-05-30,calls,feature_use,true,desktop,16
evt_004379,usr_0fa297b8,acct_blueharbor,2026-05-30,threaded_replies,feature_use,true,desktop,31
evt_004380,usr_0fa297b8,acct_blueharbor,2026-05-30,search,feature_use,true,desktop,17
evt_004381,usr_0fa297b8,acct_blueharbor,2026-05-30,integrations,feature_use,true,mobile,20
evt_004382,usr_6351db11,acct_blueharbor,2026-05-30,integrations,feature_use,true,web,27
evt_004383,usr_6351db11,acct_blueharbor,2026-05-30,calls,feature_use,true,web,1
evt_004384,usr_6351db11,acct_blueharbor,2026-05-30,calls,feature_use,true,mobile,4
evt_004385,usr_6351db11,acct_blueharbor,2026-05-30,integrations,feature_use,false,mobile,20
evt_004386,usr_90db4366,acct_blueharbor,2026-05-30,boards,feature_use,true,desktop,43
evt_004387,usr_90db4366,acct_blueharbor,2026-05-30,search,feature_use,true,web,17
evt_004388,usr_90db4366,acct_blueharbor,2026-05-30,integrations,feature_use,false,desktop,40
evt_004389,usr_72acda6e,acct_blueharbor,2026-05-30,boards,feature_use,true,mobile,31
evt_004390,usr_db5d0525,acct_redwood,2026-05-30,threaded_replies,feature_use,true,web,42
evt_004391,usr_db5d0525,acct_redwood,2026-05-30,admin_permissions,feature_use,true,web,26
evt_004392,usr_db5d0525,acct_redwood,2026-05-30,integrations,feature_use,false,web,14
evt_004393,usr_84df97e7,acct_redwood,2026-05-30,calls,feature_use,true,desktop,23
evt_004394,usr_84df97e7,acct_redwood,2026-05-30,integrations,feature_use,false,mobile,38
evt_004395,usr_631d4647,acct_ironclad,2026-05-30,integrations,feature_use,true,desktop,34
evt_004396,usr_631d4647,acct_ironclad,2026-05-30,admin_permissions,feature_use,true,mobile,13
evt_004397,usr_631d4647,acct_ironclad,2026-05-30,integrations,feature_use,true,desktop,42
evt_004398,usr_631d4647,acct_ironclad,2026-05-30,admin_permissions,feature_use,true,web,20
evt_004399,usr_633bdbdf,acct_ironclad,2026-05-30,mobile_notifications,feature_use,true,mobile,7
evt_004400,usr_3c1a2ab5,acct_ironclad,2026-05-30,calls,feature_use,true,desktop,45
evt_004401,usr_3c1a2ab5,acct_ironclad,2026-05-30,threaded_replies,feature_use,true,mobile,21
evt_004402,usr_3c1a2ab5,acct_ironclad,2026-05-30,boards,feature_use,false,mobile,14
evt_004403,usr_3c1a2ab5,acct_ironclad,2026-05-30,integrations,feature_use,true,desktop,26
evt_004404,usr_de8f87f4,acct_fieldforce,2026-05-30,channel_browse,feature_use,true,web,44
evt_004405,usr_de8f87f4,acct_fieldforce,2026-05-30,search,feature_use,false,desktop,29
evt_004406,usr_de8f87f4,acct_fieldforce,2026-05-30,admin_permissions,feature_use,false,web,42
evt_004407,usr_de8f87f4,acct_fieldforce,2026-05-30,integrations,feature_use,true,mobile,45
evt_004408,usr_c725044a,acct_greenleaf,2026-05-30,mobile_notifications,feature_use,true,mobile,38
evt_004409,usr_c725044a,acct_greenleaf,2026-05-30,channel_browse,feature_use,true,web,13
evt_004410,usr_c725044a,acct_greenleaf,2026-05-30,boards,feature_use,true,web,44
evt_004411,usr_21acaa64,acct_greenleaf,2026-05-30,integrations,feature_use,true,mobile,18
evt_004412,usr_084205e6,acct_quantum,2026-05-30,search,feature_use,true,desktop,11
evt_004413,usr_084205e6,acct_quantum,2026-05-30,mobile_notifications,feature_use,true,mobile,44
evt_004414,usr_368bd343,acct_union,2026-05-30,admin_permissions,feature_use,true,desktop,13
evt_004415,usr_a124e025,acct_coastal,2026-05-30,integrations,feature_use,true,web,41
evt_004416,usr_a124e025,acct_coastal,2026-05-30,threaded_replies,feature_use,true,desktop,25
evt_004417,usr_a124e025,acct_coastal,2026-05-30,calls,feature_use,true,desktop,22
evt_004418,usr_a124e025,acct_coastal,2026-05-30,search,feature_use,false,web,31
evt_004419,usr_c34791d0,acct_nimble,2026-05-30,calls,feature_use,true,desktop,44
evt_004420,usr_c34791d0,acct_nimble,2026-05-30,channel_browse,feature_use,true,desktop,5
evt_004421,usr_c34791d0,acct_nimble,2026-05-30,threaded_replies,feature_use,true,web,11
evt_004422,usr_c34791d0,acct_nimble,2026-05-30,boards,feature_use,true,web,32
evt_004423,usr_05a0752a,acct_craftworks,2026-05-30,threaded_replies,feature_use,true,web,17
evt_004424,usr_05a0752a,acct_craftworks,2026-05-30,mobile_notifications,feature_use,true,mobile,12
evt_004425,usr_05a0752a,acct_craftworks,2026-05-30,threaded_replies,feature_use,true,web,5
evt_004426,usr_5c295e74,acct_craftworks,2026-05-30,boards,feature_use,true,mobile,45
evt_004427,usr_396370e3,acct_craftworks,2026-05-30,threaded_replies,feature_use,true,mobile,2
evt_004428,usr_396370e3,acct_craftworks,2026-05-30,integrations,feature_use,true,web,42
evt_004429,usr_f8a351b5,acct_urban,2026-05-30,calls,feature_use,false,web,43
evt_004430,usr_f8a351b5,acct_urban,2026-05-30,search,feature_use,true,web,43
evt_004431,usr_f8a351b5,acct_urban,2026-05-30,mobile_notifications,feature_use,true,web,7
evt_004432,usr_271ab2eb,acct_urban,2026-05-30,threaded_replies,feature_use,true,web,13
evt_004433,usr_271ab2eb,acct_urban,2026-05-30,search,feature_use,true,desktop,19
evt_004434,usr_271ab2eb,acct_urban,2026-05-30,mobile_notifications,feature_use,true,mobile,27
evt_004435,usr_271ab2eb,acct_urban,2026-05-30,integrations,feature_use,true,web,35
evt_004436,usr_e53be2fa,acct_urban,2026-05-30,mobile_notifications,feature_use,false,mobile,42
evt_004437,usr_e53be2fa,acct_urban,2026-05-30,mobile_notifications,feature_use,false,mobile,7
evt_004438,usr_e53be2fa,acct_urban,2026-05-30,mobile_notifications,feature_use,true,mobile,26
evt_004439,usr_e53be2fa,acct_urban,2026-05-30,mobile_notifications,feature_use,true,mobile,37
evt_004440,usr_9814a270,acct_pulse,2026-05-30,integrations,feature_use,false,web,28
evt_004441,usr_9814a270,acct_pulse,2026-05-30,threaded_replies,feature_use,true,mobile,26
evt_004442,usr_9814a270,acct_pulse,2026-05-30,search,feature_use,false,mobile,15
evt_004443,usr_30df48c5,acct_pulse,2026-05-30,boards,feature_use,true,desktop,32
evt_004444,usr_30df48c5,acct_pulse,2026-05-30,integrations,feature_use,true,web,43
evt_004445,usr_30df48c5,acct_pulse,2026-05-30,admin_permissions,feature_use,false,mobile,44
evt_004446,usr_b6b38696,acct_northwind,2026-05-31,mobile_notifications,feature_use,true,mobile,38
evt_004447,usr_b6b38696,acct_northwind,2026-05-31,channel_browse,feature_use,false,web,12
evt_004448,usr_b6b38696,acct_northwind,2026-05-31,search,feature_use,false,web,39
evt_004449,usr_f2ab710b,acct_northwind,2026-05-31,boards,feature_use,true,web,11
evt_004450,usr_f2ab710b,acct_northwind,2026-05-31,mobile_notifications,feature_use,true,mobile,2
evt_004451,usr_f2ab710b,acct_northwind,2026-05-31,integrations,feature_use,true,web,18
evt_004452,usr_f2ab710b,acct_northwind,2026-05-31,integrations,feature_use,true,desktop,39
evt_004453,usr_209632f4,acct_helix,2026-05-31,channel_browse,feature_use,true,mobile,1
evt_004454,usr_209632f4,acct_helix,2026-05-31,mobile_notifications,feature_use,true,mobile,6
evt_004455,usr_209632f4,acct_helix,2026-05-31,integrations,feature_use,true,web,37
evt_004456,usr_9cba7da6,acct_helix,2026-05-31,search,feature_use,false,desktop,20
evt_004457,usr_9cba7da6,acct_helix,2026-05-31,search,feature_use,false,web,35
evt_004458,usr_9cba7da6,acct_helix,2026-05-31,channel_browse,feature_use,true,web,33
evt_004459,usr_80a95ad5,acct_cascade,2026-05-31,admin_permissions,feature_use,true,web,2
evt_004460,usr_80a95ad5,acct_cascade,2026-05-31,search,feature_use,true,mobile,4
evt_004461,usr_80a95ad5,acct_cascade,2026-05-31,calls,feature_use,true,web,45
evt_004462,usr_80a95ad5,acct_cascade,2026-05-31,threaded_replies,feature_use,true,desktop,17
evt_004463,usr_dd42339d,acct_cascade,2026-05-31,boards,feature_use,true,mobile,14
evt_004464,usr_dd42339d,acct_cascade,2026-05-31,channel_browse,feature_use,true,web,36
evt_004465,usr_ef960490,acct_cascade,2026-05-31,mobile_notifications,feature_use,true,mobile,25
evt_004466,usr_ef960490,acct_cascade,2026-05-31,channel_browse,feature_use,true,desktop,42
evt_004467,usr_ef960490,acct_cascade,2026-05-31,calls,feature_use,false,desktop,30
evt_004468,usr_ef960490,acct_cascade,2026-05-31,boards,feature_use,true,web,6
evt_004469,usr_c6243abb,acct_vertex,2026-05-31,admin_permissions,feature_use,true,desktop,8
evt_004470,usr_c6243abb,acct_vertex,2026-05-31,admin_permissions,feature_use,true,web,35
evt_004471,usr_c6243abb,acct_vertex,2026-05-31,admin_permissions,feature_use,true,desktop,29
evt_004472,usr_c6243abb,acct_vertex,2026-05-31,admin_permissions,feature_use,true,web,6
evt_004473,usr_ff28379d,acct_pioneer,2026-05-31,calls,feature_use,true,web,31
evt_004474,usr_ff28379d,acct_pioneer,2026-05-31,mobile_notifications,feature_use,true,mobile,37
evt_004475,usr_ff28379d,acct_pioneer,2026-05-31,mobile_notifications,feature_use,true,mobile,23
evt_004476,usr_22623d43,acct_pioneer,2026-05-31,threaded_replies,feature_use,true,web,11
evt_004477,usr_22623d43,acct_pioneer,2026-05-31,integrations,feature_use,false,web,22
evt_004478,usr_22623d43,acct_pioneer,2026-05-31,integrations,feature_use,false,web,14
evt_004479,usr_22623d43,acct_pioneer,2026-05-31,boards,feature_use,true,web,44
evt_004480,usr_bd4764b5,acct_pioneer,2026-05-31,integrations,feature_use,true,web,38
evt_004481,usr_bd4764b5,acct_pioneer,2026-05-31,integrations,feature_use,true,desktop,42
evt_004482,usr_bd4764b5,acct_pioneer,2026-05-31,integrations,feature_use,true,web,9
evt_004483,usr_4948a680,acct_summit,2026-05-31,threaded_replies,feature_use,true,web,37
evt_004484,usr_4948a680,acct_summit,2026-05-31,calls,feature_use,true,web,32
evt_004485,usr_4948a680,acct_summit,2026-05-31,threaded_replies,feature_use,true,desktop,29
evt_004486,usr_a4ab842d,acct_summit,2026-05-31,search,feature_use,true,web,23
evt_004487,usr_73a9887c,acct_summit,2026-05-31,search,feature_use,false,web,35
evt_004488,usr_73a9887c,acct_summit,2026-05-31,admin_permissions,feature_use,true,web,13
evt_004489,usr_73a9887c,acct_summit,2026-05-31,search,feature_use,true,desktop,16
evt_004490,usr_73a9887c,acct_summit,2026-05-31,search,feature_use,true,mobile,15
evt_004491,usr_f0255b6b,acct_summit,2026-05-31,search,feature_use,true,desktop,2
evt_004492,usr_f0255b6b,acct_summit,2026-05-31,boards,feature_use,false,web,17
evt_004493,usr_f0255b6b,acct_summit,2026-05-31,integrations,feature_use,true,web,40
evt_004494,usr_f0255b6b,acct_summit,2026-05-31,threaded_replies,feature_use,true,web,35
evt_004495,usr_b3f238c7,acct_brightline,2026-05-31,mobile_notifications,feature_use,false,mobile,17
evt_004496,usr_b3f238c7,acct_brightline,2026-05-31,mobile_notifications,feature_use,false,mobile,31
evt_004497,usr_bb7bfb58,acct_brightline,2026-05-31,search,feature_use,false,desktop,34
evt_004498,usr_5480a843,acct_riverstone,2026-05-31,mobile_notifications,feature_use,false,web,9
evt_004499,usr_e9651a0f,acct_riverstone,2026-05-31,mobile_notifications,feature_use,true,mobile,41
evt_004500,usr_4fb47ed0,acct_atlas,2026-05-31,admin_permissions,feature_use,false,web,6
evt_004501,usr_4fb47ed0,acct_atlas,2026-05-31,calls,feature_use,true,web,26
evt_004502,usr_4a44366d,acct_horizon,2026-05-31,threaded_replies,feature_use,true,web,24
evt_004503,usr_383d2569,acct_horizon,2026-05-31,integrations,feature_use,false,web,20
evt_004504,usr_b200946b,acct_horizon,2026-05-31,threaded_replies,feature_use,true,mobile,33
evt_004505,usr_4c72ad0b,acct_horizon,2026-05-31,search,feature_use,true,web,34
evt_004506,usr_918ec5ad,acct_horizon,2026-05-31,integrations,feature_use,true,web,44
evt_004507,usr_918ec5ad,acct_horizon,2026-05-31,search,feature_use,false,desktop,6
evt_004508,usr_918ec5ad,acct_horizon,2026-05-31,integrations,feature_use,true,web,18
evt_004509,usr_80746bf7,acct_clearpath,2026-05-31,integrations,feature_use,true,web,18
evt_004510,usr_80746bf7,acct_clearpath,2026-05-31,channel_browse,feature_use,true,web,42
evt_004511,usr_43d0fd2c,acct_sterling,2026-05-31,mobile_notifications,feature_use,true,web,26
evt_004512,usr_43d0fd2c,acct_sterling,2026-05-31,search,feature_use,true,desktop,19
evt_004513,usr_43d0fd2c,acct_sterling,2026-05-31,integrations,feature_use,false,desktop,13
evt_004514,usr_43d0fd2c,acct_sterling,2026-05-31,search,feature_use,false,mobile,32
evt_004515,usr_6a921200,acct_sterling,2026-05-31,calls,feature_use,true,mobile,42
evt_004516,usr_6a921200,acct_sterling,2026-05-31,search,feature_use,true,web,17
evt_004517,usr_72acda6e,acct_blueharbor,2026-05-31,search,feature_use,false,mobile,33
evt_004518,usr_72acda6e,acct_blueharbor,2026-05-31,integrations,feature_use,true,web,7
evt_004519,usr_72acda6e,acct_blueharbor,2026-05-31,channel_browse,feature_use,true,mobile,32
evt_004520,usr_72acda6e,acct_blueharbor,2026-05-31,threaded_replies,feature_use,true,web,9
evt_004521,usr_cc196fa6,acct_blueharbor,2026-05-31,integrations,feature_use,false,web,36
evt_004522,usr_cc196fa6,acct_blueharbor,2026-05-31,channel_browse,feature_use,true,web,16
evt_004523,usr_316181d2,acct_blueharbor,2026-05-31,admin_permissions,feature_use,true,web,18
evt_004524,usr_316181d2,acct_blueharbor,2026-05-31,threaded_replies,feature_use,true,desktop,38
evt_004525,usr_7e18af45,acct_blueharbor,2026-05-31,mobile_notifications,feature_use,true,web,24
evt_004526,usr_7e18af45,acct_blueharbor,2026-05-31,admin_permissions,feature_use,false,web,14
evt_004527,usr_78fc0f46,acct_redwood,2026-05-31,threaded_replies,feature_use,true,desktop,20
evt_004528,usr_78fc0f46,acct_redwood,2026-05-31,calls,feature_use,true,desktop,16
evt_004529,usr_78fc0f46,acct_redwood,2026-05-31,integrations,feature_use,true,web,39
evt_004530,usr_78fc0f46,acct_redwood,2026-05-31,search,feature_use,false,web,5
evt_004531,usr_78adb1c0,acct_redwood,2026-05-31,integrations,feature_use,true,desktop,28
evt_004532,usr_78adb1c0,acct_redwood,2026-05-31,integrations,feature_use,true,web,17
evt_004533,usr_78adb1c0,acct_redwood,2026-05-31,threaded_replies,feature_use,true,web,22
evt_004534,usr_78adb1c0,acct_redwood,2026-05-31,boards,feature_use,true,web,32
evt_004535,usr_8d2ae196,acct_redwood,2026-05-31,threaded_replies,feature_use,true,desktop,20
evt_004536,usr_8d2ae196,acct_redwood,2026-05-31,channel_browse,feature_use,true,mobile,3
evt_004537,usr_8d2ae196,acct_redwood,2026-05-31,boards,feature_use,true,mobile,15
evt_004538,usr_8d2ae196,acct_redwood,2026-05-31,threaded_replies,feature_use,true,web,19
evt_004539,usr_84df97e7,acct_redwood,2026-05-31,boards,feature_use,true,web,2
evt_004540,usr_84df97e7,acct_redwood,2026-05-31,boards,feature_use,true,web,5
evt_004541,usr_84df97e7,acct_redwood,2026-05-31,mobile_notifications,feature_use,true,mobile,19
evt_004542,usr_84df97e7,acct_redwood,2026-05-31,calls,feature_use,true,mobile,45
evt_004543,usr_3c1a2ab5,acct_ironclad,2026-05-31,channel_browse,feature_use,true,web,39
evt_004544,usr_c85f75da,acct_fieldforce,2026-05-31,admin_permissions,feature_use,true,web,12
evt_004545,usr_de8f87f4,acct_fieldforce,2026-05-31,mobile_notifications,feature_use,false,mobile,1
evt_004546,usr_d9b51307,acct_greenleaf,2026-05-31,channel_browse,feature_use,true,web,35
evt_004547,usr_d9b51307,acct_greenleaf,2026-05-31,integrations,feature_use,false,desktop,42
evt_004548,usr_d9b51307,acct_greenleaf,2026-05-31,boards,feature_use,true,mobile,45
evt_004549,usr_d3529cc2,acct_greenleaf,2026-05-31,boards,feature_use,true,web,39
evt_004550,usr_d3529cc2,acct_greenleaf,2026-05-31,search,feature_use,true,web,11
evt_004551,usr_d3529cc2,acct_greenleaf,2026-05-31,integrations,feature_use,true,desktop,26
evt_004552,usr_d3529cc2,acct_greenleaf,2026-05-31,mobile_notifications,feature_use,true,mobile,2
evt_004553,usr_45820de4,acct_greenleaf,2026-05-31,threaded_replies,feature_use,true,mobile,20
evt_004554,usr_45820de4,acct_greenleaf,2026-05-31,search,feature_use,true,web,21
evt_004555,usr_45820de4,acct_greenleaf,2026-05-31,threaded_replies,feature_use,true,web,19
evt_004556,usr_45820de4,acct_greenleaf,2026-05-31,search,feature_use,true,web,32
evt_004557,usr_768fc7e4,acct_quantum,2026-05-31,search,feature_use,true,mobile,38
evt_004558,usr_768fc7e4,acct_quantum,2026-05-31,search,feature_use,true,web,43
evt_004559,usr_7b997f91,acct_quantum,2026-05-31,search,feature_use,true,mobile,22
evt_004560,usr_7b997f91,acct_quantum,2026-05-31,threaded_replies,feature_use,true,desktop,33
evt_004561,usr_7b997f91,acct_quantum,2026-05-31,search,feature_use,true,web,31
evt_004562,usr_946dfccf,acct_quantum,2026-05-31,search,feature_use,false,mobile,4
evt_004563,usr_946dfccf,acct_quantum,2026-05-31,search,feature_use,true,web,12
evt_004564,usr_946dfccf,acct_quantum,2026-05-31,search,feature_use,false,desktop,2
evt_004565,usr_dcc0601c,acct_union,2026-05-31,search,feature_use,false,web,9
evt_004566,usr_dcc0601c,acct_union,2026-05-31,channel_browse,feature_use,true,web,2
evt_004567,usr_dcc0601c,acct_union,2026-05-31,integrations,feature_use,true,desktop,21
evt_004568,usr_ab847e9b,acct_union,2026-05-31,search,feature_use,false,desktop,41
evt_004569,usr_ab847e9b,acct_union,2026-05-31,admin_permissions,feature_use,true,web,42
evt_004570,usr_ab847e9b,acct_union,2026-05-31,boards,feature_use,true,desktop,26
evt_004571,usr_ab847e9b,acct_union,2026-05-31,threaded_replies,feature_use,true,mobile,24
evt_004572,usr_b57ba0f6,acct_union,2026-05-31,integrations,feature_use,false,desktop,34
evt_004573,usr_b57ba0f6,acct_union,2026-05-31,search,feature_use,true,web,23
evt_004574,usr_bec6e4a7,acct_union,2026-05-31,boards,feature_use,true,desktop,5
evt_004575,usr_bec6e4a7,acct_union,2026-05-31,integrations,feature_use,false,web,45
evt_004576,usr_f8678968,acct_coastal,2026-05-31,search,feature_use,false,mobile,18
evt_004577,usr_f8678968,acct_coastal,2026-05-31,threaded_replies,feature_use,true,desktop,8
evt_004578,usr_4f1f3ff7,acct_coastal,2026-05-31,calls,feature_use,false,mobile,28
evt_004579,usr_7c986199,acct_nimble,2026-05-31,integrations,feature_use,false,web,19
evt_004580,usr_c34791d0,acct_nimble,2026-05-31,mobile_notifications,feature_use,true,mobile,42
evt_004581,usr_c34791d0,acct_nimble,2026-05-31,mobile_notifications,feature_use,true,mobile,44
evt_004582,usr_c34791d0,acct_nimble,2026-05-31,channel_browse,feature_use,false,web,33
evt_004583,usr_583eb065,acct_craftworks,2026-05-31,admin_permissions,feature_use,false,web,7
evt_004584,usr_9884b23e,acct_prairie,2026-05-31,integrations,feature_use,true,mobile,7
evt_004585,usr_9884b23e,acct_prairie,2026-05-31,integrations,feature_use,true,web,26
evt_004586,usr_0f7f8f72,acct_pulse,2026-05-31,admin_permissions,feature_use,false,web,23
evt_004587,usr_0f7f8f72,acct_pulse,2026-05-31,calls,feature_use,true,web,26
evt_004588,usr_0f7f8f72,acct_pulse,2026-05-31,calls,feature_use,true,web,31
evt_004589,usr_7ac1d896,acct_pulse,2026-05-31,search,feature_use,false,desktop,11
evt_004590,usr_fdb0e105,acct_pulse,2026-05-31,mobile_notifications,feature_use,true,mobile,19
evt_004591,usr_fdb0e105,acct_pulse,2026-05-31,search,feature_use,false,desktop,2
evt_004592,usr_fdb0e105,acct_pulse,2026-05-31,admin_permissions,feature_use,true,desktop,39
evt_004593,usr_bc48e4c7,acct_northwind,2026-06-01,search,feature_use,true,mobile,27
evt_004594,usr_bc48e4c7,acct_northwind,2026-06-01,threaded_replies,feature_use,true,web,17
evt_004595,usr_bc48e4c7,acct_northwind,2026-06-01,mobile_notifications,feature_use,false,mobile,27
evt_004596,usr_2fccdf8f,acct_northwind,2026-06-01,admin_permissions,feature_use,true,web,7
evt_004597,usr_038a0d43,acct_northwind,2026-06-01,channel_browse,feature_use,true,mobile,24
evt_004598,usr_038a0d43,acct_northwind,2026-06-01,boards,feature_use,true,web,6
evt_004599,usr_038a0d43,acct_northwind,2026-06-01,threaded_replies,feature_use,false,mobile,14
evt_004600,usr_f0e3d343,acct_northwind,2026-06-01,channel_browse,feature_use,true,desktop,28
evt_004601,usr_b64fdd3f,acct_helix,2026-06-01,admin_permissions,feature_use,true,mobile,11
evt_004602,usr_b64fdd3f,acct_helix,2026-06-01,admin_permissions,feature_use,true,web,31
evt_004603,usr_b64fdd3f,acct_helix,2026-06-01,admin_permissions,feature_use,true,web,17
evt_004604,usr_b64fdd3f,acct_helix,2026-06-01,calls,feature_use,true,web,19
evt_004605,usr_d0f46b26,acct_helix,2026-06-01,integrations,feature_use,false,web,3
evt_004606,usr_1c54e2bf,acct_helix,2026-06-01,mobile_notifications,feature_use,true,mobile,32
evt_004607,usr_80a95ad5,acct_cascade,2026-06-01,search,feature_use,true,web,19
evt_004608,usr_80a95ad5,acct_cascade,2026-06-01,channel_browse,feature_use,true,mobile,2
evt_004609,usr_80a95ad5,acct_cascade,2026-06-01,search,feature_use,true,web,11
evt_004610,usr_80a95ad5,acct_cascade,2026-06-01,integrations,feature_use,true,web,2
evt_004611,usr_5902ae64,acct_cascade,2026-06-01,search,feature_use,false,mobile,42
evt_004612,usr_5902ae64,acct_cascade,2026-06-01,mobile_notifications,feature_use,false,mobile,33
evt_004613,usr_5902ae64,acct_cascade,2026-06-01,integrations,feature_use,true,web,34
evt_004614,usr_99df7c16,acct_cascade,2026-06-01,search,feature_use,false,web,26
evt_004615,usr_99df7c16,acct_cascade,2026-06-01,search,feature_use,true,web,9
evt_004616,usr_6321c020,acct_cascade,2026-06-01,search,feature_use,true,web,7
evt_004617,usr_6321c020,acct_cascade,2026-06-01,threaded_replies,feature_use,true,web,37
evt_004618,usr_6321c020,acct_cascade,2026-06-01,admin_permissions,feature_use,false,web,34
evt_004619,usr_52b4a72e,acct_vertex,2026-06-01,calls,feature_use,true,web,34
evt_004620,usr_fb7c3e7f,acct_vertex,2026-06-01,integrations,feature_use,true,web,6
evt_004621,usr_29787d6d,acct_vertex,2026-06-01,threaded_replies,feature_use,true,mobile,19
evt_004622,usr_29787d6d,acct_vertex,2026-06-01,threaded_replies,feature_use,true,web,17
evt_004623,usr_29787d6d,acct_vertex,2026-06-01,integrations,feature_use,true,mobile,26
evt_004624,usr_29787d6d,acct_vertex,2026-06-01,search,feature_use,true,desktop,16
evt_004625,usr_c86c11c7,acct_vertex,2026-06-01,threaded_replies,feature_use,true,web,8
evt_004626,usr_c86c11c7,acct_vertex,2026-06-01,admin_permissions,feature_use,true,web,44
evt_004627,usr_c86c11c7,acct_vertex,2026-06-01,threaded_replies,feature_use,true,web,17
evt_004628,usr_2fe606d6,acct_pioneer,2026-06-01,boards,feature_use,true,desktop,7
evt_004629,usr_f0255b6b,acct_summit,2026-06-01,channel_browse,feature_use,true,web,5
evt_004630,usr_7dccec82,acct_summit,2026-06-01,admin_permissions,feature_use,false,mobile,7
evt_004631,usr_68df771a,acct_summit,2026-06-01,admin_permissions,feature_use,true,web,21
evt_004632,usr_68df771a,acct_summit,2026-06-01,mobile_notifications,feature_use,true,mobile,20
evt_004633,usr_68df771a,acct_summit,2026-06-01,channel_browse,feature_use,true,web,37
evt_004634,usr_dcc639ff,acct_brightline,2026-06-01,integrations,feature_use,true,web,17
evt_004635,usr_dcc639ff,acct_brightline,2026-06-01,boards,feature_use,true,desktop,18
evt_004636,usr_dcc639ff,acct_brightline,2026-06-01,threaded_replies,feature_use,true,desktop,30
evt_004637,usr_dcc639ff,acct_brightline,2026-06-01,threaded_replies,feature_use,false,mobile,4
evt_004638,usr_f777d0c9,acct_brightline,2026-06-01,search,feature_use,true,desktop,29
evt_004639,usr_f777d0c9,acct_brightline,2026-06-01,channel_browse,feature_use,true,mobile,34
evt_004640,usr_f777d0c9,acct_brightline,2026-06-01,threaded_replies,feature_use,true,web,39
evt_004641,usr_b30f1de9,acct_brightline,2026-06-01,mobile_notifications,feature_use,false,mobile,41
evt_004642,usr_b30f1de9,acct_brightline,2026-06-01,mobile_notifications,feature_use,true,mobile,15
evt_004643,usr_3e5ffb59,acct_brightline,2026-06-01,threaded_replies,feature_use,false,desktop,36
evt_004644,usr_3e5ffb59,acct_brightline,2026-06-01,search,feature_use,true,desktop,16
evt_004645,usr_3e5ffb59,acct_brightline,2026-06-01,search,feature_use,false,web,35
evt_004646,usr_3e5ffb59,acct_brightline,2026-06-01,integrations,feature_use,true,web,7
evt_004647,usr_7c309684,acct_riverstone,2026-06-01,search,feature_use,true,web,34
evt_004648,usr_7c309684,acct_riverstone,2026-06-01,integrations,feature_use,false,desktop,25
evt_004649,usr_7c309684,acct_riverstone,2026-06-01,admin_permissions,feature_use,true,desktop,38
evt_004650,usr_7bd4d04e,acct_riverstone,2026-06-01,threaded_replies,feature_use,true,desktop,16
evt_004651,usr_7bd4d04e,acct_riverstone,2026-06-01,threaded_replies,feature_use,true,desktop,30
evt_004652,usr_7bd4d04e,acct_riverstone,2026-06-01,integrations,feature_use,true,web,32
evt_004653,usr_178cc5f4,acct_atlas,2026-06-01,boards,feature_use,true,desktop,29
evt_004654,usr_178cc5f4,acct_atlas,2026-06-01,threaded_replies,feature_use,true,desktop,29
evt_004655,usr_df67180d,acct_atlas,2026-06-01,calls,feature_use,false,web,2
evt_004656,usr_df67180d,acct_atlas,2026-06-01,search,feature_use,true,web,6
evt_004657,usr_df67180d,acct_atlas,2026-06-01,admin_permissions,feature_use,false,web,38
